Timestamps are UTC timezone,https://www.CryptoDataDownload.com
date,symbol,open,high,low,close,volume_btc,volume
2019-10-05 07-AM,BTCUSD,8142.43,8142.43,8111.34,8123.91,71.98,584822.86
2019-10-05 06-AM,BTCUSD,8131.48,8146.84,8111,8142.43,77.75,632433.85
2019-10-05 05-AM,BTCUSD,8140.99,8141,8125,8131.48,63.89,519558.46
2019-10-05 04-AM,BTCUSD,8153.01,8157,8138.91,8140.99,65.84,536392.87
2019-10-05 03-AM,BTCUSD,8147,8163.63,8137.6,8153.01,75.61,616201.91
2019-10-05 02-AM,BTCUSD,8128.06,8147.5,8111,8147,111.05,903210.98
2019-10-05 01-AM,BTCUSD,8140,8146.2,8110.04,8128.06,154.71,1256937.34
2019-10-05 12-AM,BTCUSD,8156.67,8163.06,8113.09,8140,231.54,1883755.06
2019-10-04 11-PM,BTCUSD,8184.87,8185,8134.61,8156.67,214.18,1747354.11
2019-10-04 10-PM,BTCUSD,8185,8220,8162.6,8184.87,178.11,1460034.84
2019-10-04 09-PM,BTCUSD,8168.21,8185,8143.35,8185,219.17,1788940.18
2019-10-04 08-PM,BTCUSD,8204.8,8233,8160.01,8168.21,577.95,4742756.5
2019-10-04 07-PM,BTCUSD,8197.74,8213.47,8186.13,8204.8,291.68,2391068.14
2019-10-04 06-PM,BTCUSD,8180,8210,8170.01,8197.74,486.82,3987741.07
2019-10-04 05-PM,BTCUSD,8191.98,8192,8160,8180,279.1,2282954.42
2019-10-04 04-PM,BTCUSD,8158,8221.78,8138,8191.98,441.71,3612494.57
2019-10-04 03-PM,BTCUSD,8172.74,8177.09,8138.34,8158,208.38,1698882.33
2019-10-04 02-PM,BTCUSD,8176.34,8190,8151.24,8172.74,345.18,2818559.31
2019-10-04 01-PM,BTCUSD,8131.72,8179.8,8131.71,8176.34,177.83,1449537.18
2019-10-04 12-PM,BTCUSD,8162.14,8179.78,8126,8131.72,129.92,1058482.54
2019-10-04 11-AM,BTCUSD,8133.1,8180.08,8126.2,8162.14,219.66,1789713.62
2019-10-04 10-AM,BTCUSD,8130,8179.81,8126.12,8133.1,315.31,2570008.22
2019-10-04 09-AM,BTCUSD,8098.56,8130,8098.55,8130,63.9,518567.28
2019-10-04 08-AM,BTCUSD,8140,8140,8085.88,8098.56,98.43,797791.06
2019-10-04 07-AM,BTCUSD,8118.98,8140,8109,8140,112.7,915798.66
2019-10-04 06-AM,BTCUSD,8102.47,8133.79,8101.94,8118.98,151.07,1226407.49
2019-10-04 05-AM,BTCUSD,8071.66,8122.24,8002.21,8102.47,518.73,4185743.4
2019-10-04 04-AM,BTCUSD,8111.25,8112.26,8059.55,8071.66,335.97,2716032.27
2019-10-04 03-AM,BTCUSD,8103.59,8125.74,8086.03,8111.25,412.07,3341062.87
2019-10-04 02-AM,BTCUSD,8125,8140.3,8103.38,8103.59,192.04,1559891.68
2019-10-04 01-AM,BTCUSD,8122.27,8135.89,8053,8125,722.21,5854480.26
2019-10-04 12-AM,BTCUSD,8240.41,8241.35,8086.66,8122.27,927.96,7564259.31
2019-10-03 11-PM,BTCUSD,8206.1,8296,8206.09,8240.41,575.96,4752892.72
2019-10-03 10-PM,BTCUSD,8180.94,8206.13,8150.62,8206.1,318.3,2603961.47
2019-10-03 09-PM,BTCUSD,8141,8209.67,8120.68,8180.94,597.42,4882553.72
2019-10-03 08-PM,BTCUSD,8160.02,8177.69,8127.81,8141,234.6,1912013.71
2019-10-03 07-PM,BTCUSD,8145.01,8169.65,8085.48,8160.02,556.26,4524778.76
2019-10-03 06-PM,BTCUSD,8150,8152.49,8134,8145.01,140.75,1146334.22
2019-10-03 05-PM,BTCUSD,8180.8,8183.68,8130.98,8150,270.74,2208498.58
2019-10-03 04-PM,BTCUSD,8115.01,8214.89,8100.01,8180.8,443.42,3625451.34
2019-10-03 03-PM,BTCUSD,8112.58,8144.86,8085.96,8115.01,484.83,3936621.93
2019-10-03 02-PM,BTCUSD,8223.21,8229.4,8059.22,8112.58,988.63,8039865.41
2019-10-03 01-PM,BTCUSD,8241.17,8249,8220,8223.21,201.61,1659768.86
2019-10-03 12-PM,BTCUSD,8230.02,8259.59,8220,8241.17,364.45,3005851.23
2019-10-03 11-AM,BTCUSD,8224.98,8242.76,8213,8230.02,315.24,2592978.04
2019-10-03 10-AM,BTCUSD,8287.14,8287.15,8201.4,8224.98,277.31,2283934.01
2019-10-03 09-AM,BTCUSD,8304.18,8307.15,8275,8287.14,57.1,473090.68
2019-10-03 08-AM,BTCUSD,8278.94,8304.18,8255.74,8304.18,101.94,844043.53
2019-10-03 07-AM,BTCUSD,8278.01,8293.05,8260,8278.94,91.02,753354.57
2019-10-03 06-AM,BTCUSD,8304.69,8319.98,8278.01,8278.01,126.23,1047964.82
2019-10-03 05-AM,BTCUSD,8354.37,8361.98,8304.65,8304.69,221.17,1841967.45
2019-10-03 04-AM,BTCUSD,8345.33,8389.99,8345.32,8354.37,339.44,2841597.07
2019-10-03 03-AM,BTCUSD,8368.51,8369.32,8343.15,8345.33,158.39,1323026.73
2019-10-03 02-AM,BTCUSD,8347.21,8368.55,8342.94,8368.51,125.99,1053018.2
2019-10-03 01-AM,BTCUSD,8344.03,8367.18,8332.08,8347.21,182.49,1523456.44
2019-10-03 12-AM,BTCUSD,8381.72,8419.95,8332,8344.03,377.45,3160903.24
2019-10-02 11-PM,BTCUSD,8279.99,8391,8279.99,8381.72,770.4,6430378.78
2019-10-02 10-PM,BTCUSD,8267.99,8293.1,8244.58,8279.99,361.31,2988507.51
2019-10-02 09-PM,BTCUSD,8230.72,8268,8230.72,8267.99,180.74,1491419.3
2019-10-02 08-PM,BTCUSD,8265.84,8279,8226.05,8230.72,329.44,2717891.35
2019-10-02 07-PM,BTCUSD,8235.7,8273,8230,8265.84,333.37,2749786.54
2019-10-02 06-PM,BTCUSD,8242.04,8275.68,8229.76,8235.7,347.66,2867216.37
2019-10-02 05-PM,BTCUSD,8225,8244.99,8187.27,8242.04,435.88,3581229.25
2019-10-02 04-PM,BTCUSD,8249.51,8288,8223.98,8225,370.47,3059287.21
2019-10-02 03-PM,BTCUSD,8249.12,8265.73,8225.15,8249.51,196.21,1617369.88
2019-10-02 02-PM,BTCUSD,8228,8268.48,8205,8249.12,376.0,3096862.71
2019-10-02 01-PM,BTCUSD,8234.99,8273.3,8215,8228,452.05,3723449.82
2019-10-02 12-PM,BTCUSD,8284.81,8310,8223.18,8234.99,297.8,2458570.82
2019-10-02 11-AM,BTCUSD,8266.94,8302,8245.03,8284.81,230.62,1908568.55
2019-10-02 10-AM,BTCUSD,8248.27,8266.94,8225,8266.94,146.74,1209156.35
2019-10-02 09-AM,BTCUSD,8253,8276.13,8236.59,8248.27,78.74,650140.99
2019-10-02 08-AM,BTCUSD,8220.01,8289.53,8218.4,8253,129.93,1073730.74
2019-10-02 07-AM,BTCUSD,8227.7,8254.57,8217.82,8220.01,149.42,1229939.8
2019-10-02 06-AM,BTCUSD,8184.99,8239.99,8184.28,8227.7,166.44,1367194.89
2019-10-02 05-AM,BTCUSD,8239.16,8243.18,8168.85,8184.99,349.5,2867555.77
2019-10-02 04-AM,BTCUSD,8273.71,8280,8211.33,8239.16,174.08,1434969.86
2019-10-02 03-AM,BTCUSD,8271.01,8284.5,8228.94,8273.71,439.14,3624008.02
2019-10-02 02-AM,BTCUSD,8301.68,8320.02,8271,8271.01,262.19,2172571.56
2019-10-02 01-AM,BTCUSD,8309.15,8350,8300,8301.68,188.82,1572163.37
2019-10-02 12-AM,BTCUSD,8321.52,8348,8290.72,8309.15,239.42,1991674.7
2019-10-01 11-PM,BTCUSD,8356.61,8384.99,8290.72,8321.52,480.9,4004409.2
2019-10-01 10-PM,BTCUSD,8327.19,8366.85,8301.7,8356.61,275.19,2294334.88
2019-10-01 09-PM,BTCUSD,8375.98,8415.98,8306.62,8327.19,367.92,3077742.74
2019-10-01 08-PM,BTCUSD,8318.41,8418.68,8297,8375.98,426.65,3558660.76
2019-10-01 07-PM,BTCUSD,8304.39,8319.6,8239.86,8318.41,684.54,5671588.88
2019-10-01 06-PM,BTCUSD,8301.28,8345.84,8268.95,8304.39,535.4,4451420.75
2019-10-01 05-PM,BTCUSD,8453.35,8535,8255,8301.28,1328.97,11177103.56
2019-10-01 04-PM,BTCUSD,8390.46,8490,8351.39,8453.35,1020.77,8599936.36
2019-10-01 03-PM,BTCUSD,8359.15,8394.24,8328.16,8390.46,317.4,2651405.4
2019-10-01 02-PM,BTCUSD,8367.95,8388.48,8338.31,8359.15,267.29,2234927.31
2019-10-01 01-PM,BTCUSD,8336.58,8400,8302.21,8367.95,494.38,4131212.76
2019-10-01 12-PM,BTCUSD,8380,8454.37,8328.06,8336.58,637.35,5339489.41
2019-10-01 11-AM,BTCUSD,8330.02,8380,8312,8380,196.15,1637796.88
2019-10-01 10-AM,BTCUSD,8345.63,8383.2,8323.05,8330.02,190.82,1593575.94
2019-10-01 09-AM,BTCUSD,8391.25,8395,8316.31,8345.63,305.7,2550729.9
2019-10-01 08-AM,BTCUSD,8430.68,8438,8371,8391.25,104.12,874809.8
2019-10-01 07-AM,BTCUSD,8404.96,8440,8372.83,8430.68,197.81,1661383.36
2019-10-01 06-AM,BTCUSD,8440,8440,8371,8404.96,218.84,1838137.83
2019-10-01 05-AM,BTCUSD,8445.87,8460,8420.78,8440,190.55,1608344.46
2019-10-01 04-AM,BTCUSD,8420.67,8479.98,8415,8445.87,365.03,3084794.88
2019-10-01 03-AM,BTCUSD,8433.45,8518.77,8420,8420.67,1219.53,10334385.66
2019-10-01 02-AM,BTCUSD,8288.8,8439.99,8281,8433.45,1337.02,11204521.7
2019-10-01 01-AM,BTCUSD,8222.84,8305,8200,8288.8,442.89,3654648.91
2019-10-01 12-AM,BTCUSD,8304.96,8330,8212,8222.84,527.86,4358649.31
2019-09-30 11-PM,BTCUSD,8243.28,8313.21,8241.44,8304.96,343.08,2840673.83
2019-09-30 10-PM,BTCUSD,8246.94,8294.55,8225,8243.28,364.85,3012625.3
2019-09-30 09-PM,BTCUSD,8238.31,8265,8191,8246.94,517.09,4256729.91
2019-09-30 08-PM,BTCUSD,8283.71,8284,8188,8238.31,566.7,4662401.28
2019-09-30 07-PM,BTCUSD,8285.58,8288.3,8258.51,8283.71,446.13,3689523.89
2019-09-30 06-PM,BTCUSD,8256.2,8328.17,8256.19,8285.58,608.57,5051902.71
2019-09-30 05-PM,BTCUSD,8290.06,8290.93,8228.01,8256.2,462.24,3817861.09
2019-09-30 04-PM,BTCUSD,8300,8393.23,8265.5,8290.06,935.95,7765679.07
2019-09-30 03-PM,BTCUSD,8213,8324.14,8213,8300,1247.91,10330538.9
2019-09-30 02-PM,BTCUSD,8122.13,8286.57,8111.95,8213,909.08,7442526.97
2019-09-30 01-PM,BTCUSD,8011.13,8203.99,8010.67,8122.13,964.79,7837341.76
2019-09-30 12-PM,BTCUSD,8046.05,8066.53,7994.12,8011.13,321.86,2583203.43
2019-09-30 11-AM,BTCUSD,8052.13,8100,8025.14,8046.05,291.68,2349228.51
2019-09-30 10-AM,BTCUSD,8005.95,8090,7995.44,8052.13,562.65,4524398.43
2019-09-30 09-AM,BTCUSD,7874.55,8040,7850.79,8005.95,898.01,7150662.43
2019-09-30 08-AM,BTCUSD,7800.4,7913.44,7780.88,7874.55,471.21,3698352.68
2019-09-30 07-AM,BTCUSD,7759.2,7823.67,7743.44,7800.4,251.14,1953836.5
2019-09-30 06-AM,BTCUSD,7793.61,7815.66,7749,7759.2,464.7,3614263.41
2019-09-30 05-AM,BTCUSD,7826.15,7866.17,7770.46,7793.61,429.6,3358933.18
2019-09-30 04-AM,BTCUSD,7979.35,7979.35,7701,7826.15,2144.21,16772397.23
2019-09-30 03-AM,BTCUSD,7987.41,7994.95,7960,7979.35,234.63,1871613.37
2019-09-30 02-AM,BTCUSD,8021.12,8025.11,7970.04,7987.41,258.26,2064600.85
2019-09-30 01-AM,BTCUSD,8027.31,8034.06,7983,8021.12,259.89,2080825.61
2019-09-30 12-AM,BTCUSD,8052.4,8066.77,7997.96,8027.31,281.2,2260432.8
2019-09-29 11-PM,BTCUSD,8085.45,8106.34,8048.4,8052.4,194.63,1571032.03
2019-09-29 10-PM,BTCUSD,8046.09,8139.72,8030.26,8085.45,418.25,3383897.31
2019-09-29 09-PM,BTCUSD,8006.3,8107.13,7986.96,8046.09,556.54,4478840.64
2019-09-29 08-PM,BTCUSD,7956.79,8017.17,7933,8006.3,320.56,2559743.89
2019-09-29 07-PM,BTCUSD,7980.01,8004.91,7933,7956.79,341.66,2717822.05
2019-09-29 06-PM,BTCUSD,7995.76,8017.97,7952.63,7980.01,203.1,1623359.18
2019-09-29 05-PM,BTCUSD,8038.87,8039.88,7990.15,7995.76,155.85,1249279.64
2019-09-29 04-PM,BTCUSD,7973.23,8038.87,7934.6,8038.87,451.65,3611546.28
2019-09-29 03-PM,BTCUSD,7984.94,8003.34,7902.96,7973.23,642.41,5110415.52
2019-09-29 02-PM,BTCUSD,8008.82,8037,7975.52,7984.94,307.51,2462565.68
2019-09-29 01-PM,BTCUSD,8003.38,8059.38,7975.74,8008.82,297.99,2385726.73
2019-09-29 12-PM,BTCUSD,8092.4,8094.51,7910,8003.38,809.78,6483025.92
2019-09-29 11-AM,BTCUSD,8091,8111.17,8050,8092.4,191.1,1544525.69
2019-09-29 10-AM,BTCUSD,8108.68,8119.61,8066.11,8091,108.63,879145.07
2019-09-29 09-AM,BTCUSD,8106.17,8131.68,8084.29,8108.68,133.5,1081743.51
2019-09-29 08-AM,BTCUSD,8106.32,8129.88,8105.21,8106.17,63.11,512579.53
2019-09-29 07-AM,BTCUSD,8093.63,8110.55,8050.64,8106.32,169.63,1371414.18
2019-09-29 06-AM,BTCUSD,8135.06,8135.06,8084.4,8093.63,378.75,3072105.1
2019-09-29 05-AM,BTCUSD,8128.99,8158.48,8121.79,8135.06,166.98,1359216.85
2019-09-29 04-AM,BTCUSD,8144.57,8155,8115.64,8128.99,176.01,1431749.1
2019-09-29 03-AM,BTCUSD,8160,8172.04,8136.83,8144.57,163.11,1330416.85
2019-09-29 02-AM,BTCUSD,8183.5,8186.84,8159.98,8160,180.3,1473199.09
2019-09-29 01-AM,BTCUSD,8214.11,8214.96,8180.05,8183.5,141.37,1157834.07
2019-09-29 12-AM,BTCUSD,8217.47,8246.87,8180,8214.11,339.07,2783423.6
2019-09-28 11-PM,BTCUSD,8157.53,8240.4,8140.07,8217.47,467.62,3833102.94
2019-09-28 10-PM,BTCUSD,8139.7,8343,8080,8157.53,1787.61,14671656.7
2019-09-28 09-PM,BTCUSD,8164.29,8172.83,8135.05,8139.7,267.89,2185758.6
2019-09-28 08-PM,BTCUSD,8157.79,8189,8132.47,8164.29,199.03,1624156.8
2019-09-28 07-PM,BTCUSD,8149.7,8164.06,8111.1,8157.79,247.57,2013817.83
2019-09-28 06-PM,BTCUSD,8157.11,8189.14,8140.46,8149.7,378.89,3092122.03
2019-09-28 05-PM,BTCUSD,8104.56,8174.95,8103.23,8157.11,325.96,2650625.21
2019-09-28 04-PM,BTCUSD,8086.83,8144,8061.29,8104.56,393.45,3192297.01
2019-09-28 03-PM,BTCUSD,8085.14,8093.6,8015.25,8086.83,478.52,3855170.94
2019-09-28 02-PM,BTCUSD,8129.86,8129.86,8066.01,8085.14,516.05,4177317.18
2019-09-28 01-PM,BTCUSD,8097.98,8129.87,8060,8129.86,557.2,4506278.03
2019-09-28 12-PM,BTCUSD,8147.84,8150.46,8061.6,8097.98,635.49,5145715.34
2019-09-28 11-AM,BTCUSD,8196.45,8196.45,8129.7,8147.84,278.73,2274164.88
2019-09-28 10-AM,BTCUSD,8235,8262.64,8176.75,8196.45,254.9,2091958.69
2019-09-28 09-AM,BTCUSD,8199.26,8235,8187.51,8235,110.67,908536.16
2019-09-28 08-AM,BTCUSD,8234.16,8234.16,8190.94,8199.26,156.32,1283670.76
2019-09-28 07-AM,BTCUSD,8167.31,8238.64,8167.29,8234.16,237.33,1948367.5
2019-09-28 06-AM,BTCUSD,8168.69,8177,8154.46,8167.31,121.55,992373.06
2019-09-28 05-AM,BTCUSD,8190.01,8190.01,8160.36,8168.69,195.68,1599232.32
2019-09-28 04-AM,BTCUSD,8184.18,8200,8174.61,8190.01,187.87,1538487.42
2019-09-28 03-AM,BTCUSD,8192.85,8194.78,8165.03,8184.18,162.61,1330067.54
2019-09-28 02-AM,BTCUSD,8180.27,8193,8140,8192.85,332.61,2714980.23
2019-09-28 01-AM,BTCUSD,8218.3,8219,8180,8180.27,218.17,1787888.7
2019-09-28 12-AM,BTCUSD,8193.99,8230.16,8176.89,8218.3,334.48,2744612.63
2019-09-27 11-PM,BTCUSD,8193.94,8208.18,8160.95,8193.99,636.62,5206683.88
2019-09-27 10-PM,BTCUSD,8234.24,8267.79,8192.16,8193.94,1436.79,11821894.89
2019-09-27 09-PM,BTCUSD,8061.39,8290,8048.36,8234.24,1989.94,16279273.2
2019-09-27 08-PM,BTCUSD,8000.01,8099.99,7984.67,8061.39,842.85,6784612.85
2019-09-27 07-PM,BTCUSD,8039.17,8069.99,8000,8000.01,531.89,4272313.28
2019-09-27 06-PM,BTCUSD,8039.84,8067.7,8017.43,8039.17,478.59,3849953.25
2019-09-27 05-PM,BTCUSD,8018.22,8059.21,7990.6,8039.84,493.9,3965018.02
2019-09-27 04-PM,BTCUSD,7989.93,8055,7950,8018.22,773.81,6201984.92
2019-09-27 03-PM,BTCUSD,7971.76,8005.79,7861.02,7989.93,1133.44,8989775.56
2019-09-27 02-PM,BTCUSD,8001.2,8108.25,7944.08,7971.76,1061.36,8500373.61
2019-09-27 01-PM,BTCUSD,7993.58,8034.19,7984.26,8001.2,504.54,4041901.29
2019-09-27 12-PM,BTCUSD,7984.32,8036.88,7944.01,7993.58,602.26,4817344.85
2019-09-27 11-AM,BTCUSD,8062.9,8065.23,7943.07,7984.32,656.34,5241506.93
2019-09-27 10-AM,BTCUSD,8043.88,8082.26,8035.23,8062.9,201.65,1623925.94
2019-09-27 09-AM,BTCUSD,8067,8067,8015.6,8043.88,322.34,2588851.24
2019-09-27 08-AM,BTCUSD,8046.8,8116.99,8046.79,8067,349.57,2824299.53
2019-09-27 07-AM,BTCUSD,8033.58,8078.54,8030,8046.8,376.98,3036906.45
2019-09-27 06-AM,BTCUSD,7980.78,8033.58,7980.77,8033.58,188.52,1509882.84
2019-09-27 05-AM,BTCUSD,8001.34,8002.51,7952.96,7980.78,348.55,2781569.58
2019-09-27 04-AM,BTCUSD,8022.24,8045.16,7977,8001.34,352.35,2821348.83
2019-09-27 03-AM,BTCUSD,7996.82,8050,7996.45,8022.24,312.71,2507692.34
2019-09-27 02-AM,BTCUSD,8011.28,8024.7,7975.13,7996.82,314.27,2513744.3
2019-09-27 01-AM,BTCUSD,7972.57,8012.47,7935.12,8011.28,1268.96,10118725.87
2019-09-27 12-AM,BTCUSD,8060,8092.71,7950.02,7972.57,615.22,4941195.63
2019-09-26 11-PM,BTCUSD,8117.23,8130,8054.92,8060,530.11,4295033.47
2019-09-26 10-PM,BTCUSD,8080,8133.87,8025,8117.23,757.61,6122455.53
2019-09-26 09-PM,BTCUSD,8095.72,8096.37,8012,8080,938.02,7548554.62
2019-09-26 08-PM,BTCUSD,8129.99,8165.89,8075.99,8095.72,861.05,6990385.91
2019-09-26 07-PM,BTCUSD,8120.12,8129.99,8035,8129.99,1064.97,8609523.96
2019-09-26 06-PM,BTCUSD,7918.2,8168.55,7903,8120.12,2219.32,17798245.78
2019-09-26 05-PM,BTCUSD,7931.8,7979.98,7857.09,7918.2,1315.42,10407579.1
2019-09-26 04-PM,BTCUSD,7921.07,8025.55,7712.45,7931.8,5285.35,41640227.56
2019-09-26 03-PM,BTCUSD,8195.29,8223.08,7819,7921.07,3447.21,27679527.69
2019-09-26 02-PM,BTCUSD,8255.28,8415.01,8102.69,8195.29,2140.05,17696270.81
2019-09-26 01-PM,BTCUSD,8422.51,8425.93,8029.34,8255.28,2588.17,21246147.25
2019-09-26 12-PM,BTCUSD,8384.97,8434.12,8381.17,8422.51,519.17,4365422.35
2019-09-26 11-AM,BTCUSD,8443.15,8443.15,8384.02,8384.97,213.86,1798606.27
2019-09-26 10-AM,BTCUSD,8440.26,8445,8405,8443.15,262.64,2212285.88
2019-09-26 09-AM,BTCUSD,8410.49,8464.08,8394.66,8440.26,404.49,3407481.48
2019-09-26 08-AM,BTCUSD,8372.69,8426,8359.99,8410.49,160.33,1347416.55
2019-09-26 07-AM,BTCUSD,8384.62,8395.47,8357.98,8372.69,170.41,1428197.0
2019-09-26 06-AM,BTCUSD,8388.53,8432.28,8383.03,8384.62,133.48,1122433.2
2019-09-26 05-AM,BTCUSD,8361,8412.91,8361,8388.53,151.83,1273993.63
2019-09-26 04-AM,BTCUSD,8362.74,8384.29,8334.54,8361,211.39,1766953.71
2019-09-26 03-AM,BTCUSD,8368,8395.27,8344.27,8362.74,203.65,1704313.5
2019-09-26 02-AM,BTCUSD,8341.17,8382.85,8320,8368,493.2,4115854.48
2019-09-26 01-AM,BTCUSD,8380.39,8401.44,8335.68,8341.17,491.37,4112914.99
2019-09-26 12-AM,BTCUSD,8438.35,8447,8371.72,8380.39,499.9,4204779.3
2019-09-25 11-PM,BTCUSD,8437.99,8460,8311.51,8438.35,1017.58,8541649.68
2019-09-25 10-PM,BTCUSD,8593.7,8659.4,8435,8437.99,1497.11,12789149.22
2019-09-25 09-PM,BTCUSD,8509.78,8598.12,8479.31,8593.7,625.34,5345237.57
2019-09-25 08-PM,BTCUSD,8353.78,8519,8350,8509.78,1461.66,12360304.89
2019-09-25 07-PM,BTCUSD,8342.07,8360,8312.27,8353.78,441.69,3682390.66
2019-09-25 06-PM,BTCUSD,8375,8399,8310,8342.07,738.77,6175761.0
2019-09-25 05-PM,BTCUSD,8340.01,8418.24,8330.84,8375,1133.34,9488193.07
2019-09-25 04-PM,BTCUSD,8299.43,8364.06,8228,8340.01,1852.48,15379186.91
2019-09-25 03-PM,BTCUSD,8378.15,8427.1,8290,8299.43,923.92,7729411.54
2019-09-25 02-PM,BTCUSD,8391.03,8459.78,8368.78,8378.15,1075.02,9048158.33
2019-09-25 01-PM,BTCUSD,8300,8439.59,8282.48,8391.03,1186.92,9961114.25
2019-09-25 12-PM,BTCUSD,8329.09,8360,8235.01,8300,999.35,8286568.74
2019-09-25 11-AM,BTCUSD,8422.28,8440.6,8296.67,8329.09,633.77,5296011.42
2019-09-25 10-AM,BTCUSD,8405.3,8463.48,8370.17,8422.28,613.69,5170377.97
2019-09-25 09-AM,BTCUSD,8262.31,8412.98,8259.74,8405.3,466.9,3899607.53
2019-09-25 08-AM,BTCUSD,8346.02,8393.18,8222.01,8262.31,1106.96,9182084.88
2019-09-25 07-AM,BTCUSD,8465.24,8479.98,8318.53,8346.02,839.69,7042959.16
2019-09-25 06-AM,BTCUSD,8505.49,8543.93,8463.48,8465.24,440.42,3747031.47
2019-09-25 05-AM,BTCUSD,8520.27,8534.81,8456.68,8505.49,501.04,4257410.27
2019-09-25 04-AM,BTCUSD,8588.61,8610.79,8430.83,8520.27,1411.95,12022940.23
2019-09-25 03-AM,BTCUSD,8607,8645,8562.53,8588.61,641.08,5522431.92
2019-09-25 02-AM,BTCUSD,8711.75,8725,8573.37,8607,1190.21,10301568.34
2019-09-25 01-AM,BTCUSD,8701.65,8743.86,8654.84,8711.75,699.54,6080941.79
2019-09-25 12-AM,BTCUSD,8530.01,8743.26,8525.16,8701.65,1663.57,14387861.15
2019-09-24 11-PM,BTCUSD,8696.17,8800,8493.94,8530.01,2225.98,19256784.78
2019-09-24 10-PM,BTCUSD,8653.1,8780,8644,8696.17,1531.89,13323559.88
2019-09-24 09-PM,BTCUSD,8580.99,8749,8501.4,8653.1,2002.71,17265623.62
2019-09-24 08-PM,BTCUSD,8539.12,8995,8378.01,8580.99,4991.11,42785402.62
2019-09-24 07-PM,BTCUSD,8620.49,8995,8159.35,8539.12,8221.76,70330811.92
2019-09-24 06-PM,BTCUSD,9461.32,9467.74,8620,8620.49,3339.68,30101693.75
2019-09-24 05-PM,BTCUSD,9472.67,9498.39,9424.72,9461.32,562.2,5318619.68
2019-09-24 04-PM,BTCUSD,9500,9574.11,9437.69,9472.67,716.03,6808840.6
2019-09-24 03-PM,BTCUSD,9505.19,9560.75,9370.39,9500,1881.52,17803103.44
2019-09-24 02-PM,BTCUSD,9609.78,9614.46,9493.28,9505.19,1582.89,15090985.58
2019-09-24 01-PM,BTCUSD,9676.99,9677,9557.98,9609.78,1064.39,10225685.59
2019-09-24 12-PM,BTCUSD,9714.16,9716.17,9642.7,9676.99,415.29,4019243.31
2019-09-24 11-AM,BTCUSD,9725.46,9754.75,9686.01,9714.16,232.71,2262383.93
2019-09-24 10-AM,BTCUSD,9728.15,9732.33,9704,9725.46,92.9,902977.88
2019-09-24 09-AM,BTCUSD,9711.28,9730.85,9672.01,9728.15,110.23,1070018.84
2019-09-24 08-AM,BTCUSD,9743.94,9747.47,9675,9711.28,476.2,4622919.13
2019-09-24 07-AM,BTCUSD,9728.72,9759.12,9718.97,9743.94,110.46,1075569.03
2019-09-24 06-AM,BTCUSD,9752,9776.66,9728.47,9728.72,160.76,1568018.28
2019-09-24 05-AM,BTCUSD,9711.01,9754.38,9711,9752,118.26,1151215.94
2019-09-24 04-AM,BTCUSD,9707.98,9737.99,9679.86,9711.01,129.91,1261616.81
2019-09-24 03-AM,BTCUSD,9713.86,9730,9670.48,9707.98,287.33,2787660.3
2019-09-24 02-AM,BTCUSD,9716.02,9744.99,9680.94,9713.86,256.95,2493980.79
2019-09-24 01-AM,BTCUSD,9739.6,9777.16,9713.44,9716.02,311.11,3032179.46
2019-09-24 12-AM,BTCUSD,9693.74,9742.33,9600,9739.6,870.79,8428853.37
2019-09-23 11-PM,BTCUSD,9714.77,9729.43,9660.6,9693.74,304.83,2956035.68
2019-09-23 10-PM,BTCUSD,9741.47,9741.47,9609.37,9714.77,923.68,8936791.39
2019-09-23 09-PM,BTCUSD,9765.53,9815,9634.17,9741.47,1142.05,11095730.07
2019-09-23 08-PM,BTCUSD,9797,9820,9750,9765.53,281.03,2750756.52
2019-09-23 07-PM,BTCUSD,9816.37,9830,9785,9797,381.17,3739229.78
2019-09-23 06-PM,BTCUSD,9775.76,9832.52,9770.2,9816.37,326.91,3205243.31
2019-09-23 05-PM,BTCUSD,9800.99,9821.53,9770.2,9775.76,387.02,3790463.57
2019-09-23 04-PM,BTCUSD,9857.85,9874.15,9755,9800.99,576.23,5651249.76
2019-09-23 03-PM,BTCUSD,9903.05,9945,9842.04,9857.85,734.06,7253412.06
2019-09-23 02-PM,BTCUSD,9893.53,9946.9,9665.39,9903.05,1723.11,16898139.99
2019-09-23 01-PM,BTCUSD,9914.12,9921.77,9880,9893.53,325.37,3220201.49
2019-09-23 12-PM,BTCUSD,9908.83,9925.14,9864,9914.12,312.96,3098193.02
2019-09-23 11-AM,BTCUSD,9912.21,9937.73,9904.01,9908.83,136.41,1353011.08
2019-09-23 10-AM,BTCUSD,9945.22,9945.22,9905.85,9912.21,293.17,2909060.96
2019-09-23 09-AM,BTCUSD,9926.08,9963.96,9926.07,9945.22,212.59,2114227.38
2019-09-23 08-AM,BTCUSD,9891.49,9931.6,9891.49,9926.08,154.95,1537068.85
2019-09-23 07-AM,BTCUSD,9908.17,9917.96,9881,9891.49,147.27,1457719.54
2019-09-23 06-AM,BTCUSD,9946.57,9946.57,9856,9908.17,335.88,3322951.87
2019-09-23 05-AM,BTCUSD,9976.04,9976.04,9926.51,9946.57,646.33,6426272.32
2019-09-23 04-AM,BTCUSD,9971.36,9985.02,9964.45,9976.04,118.0,1176982.26
2019-09-23 03-AM,BTCUSD,9964.72,9971.73,9938.22,9971.36,283.18,2817499.94
